rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,
31,145,,,80,,,,,,1300254776273918326,Apartment in Ibagué,01/18/25 - 01/21/25,119,38,22,5,5.0 (3),1,https://www.airbnb.com/rooms/1300254776273918326?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,34,3,102,0.8571428571428570,0,17,17,0.14285714285714300,,,TRUE,,,TRUE,,,,,FALSE,FALSE,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,3,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1185
32,140,,,90,,,,,,1220369890180046417,Apartment in Ibagué,01/18/25 - 01/21/25,119,38,22,5,5.0 (9),1,https://www.airbnb.com/rooms/1220369890180046417?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,34,3,102,0.8571428571428570,0,17,17,0.14285714285714300,,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1185
33,140,,,90,,,,,,1220201994275049913,Apartment in Ibagué,01/18/25 - 01/21/25,119,38,22,5,5.0 (4),1,https://www.airbnb.com/rooms/1220201994275049913?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,34,3,102,0.8571428571428570,0,17,17,0.14285714285714300,,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1185
34,455,185,0,270,0,0,0,0,0,1306121090571113296,Apartment in Ibagué,01/18/25 - 01/21/25,121,39,18,5,5.0 (4),1,https://www.airbnb.com/rooms/1306121090571113296?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,30,3,89,0.7355371900826450,15,17,32,0.2644628099173550,1 bed,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1180
35,130,,,50,,,,,,802347501057179925,Loft in Ibagué,01/18/25 - 01/21/25,85,15,11,4.71,4.71 (7),25,https://www.airbnb.com/rooms/802347501057179925?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,23,3,68,0.8,5,12,17,0.2,2 beds,,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,,,,,,,TRUE,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,[object Object],1180
36,450,180,0,270,0,0,0,0,0,1148572616491624267,Apartment in Ibagué,01/18/25 - 01/21/25,122,40,23,5,5.0 (14),1,https://www.airbnb.com/rooms/1148572616491624267?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,35,3,105,0.860655737704918,0,17,17,0.13934426229508200,1 bed,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,FALSE,FALSE,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1175
37,140,,,75,,,,,,1024590029370802396,Apartment in Ibagué,01/18/25 - 01/21/25,119,38,22,4.96,4.96 (57),3,https://www.airbnb.com/rooms/1024590029370802396?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,34,3,102,0.8571428571428570,0,17,17,0.14285714285714300,,,TRUE,TRUE,,TRUE,TRUE,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,65,4,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1175
38,430,200,0,230,0,0,0,0,0,851608245627854180,Apartment in Ibagué,01/18/25 - 01/21/25,111,32,17,4.89,4.89 (76),9,https://www.airbnb.com/rooms/851608245627854180?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,29,3,86,0.7747747747747750,9,16,25,0.22522522522522500,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,FALSE,FALSE,TRUE,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1175
39,445,190,0,255,0,0,0,0,0,1042014041361999083,Apartment in Ibagué,01/18/25 - 01/21/25,119,38,17,4.95,4.95 (19),4,https://www.airbnb.com/rooms/1042014041361999083?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,29,3,110,0.9243697478991600,14,17,31,0.2605042016806720,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1170
40,435,195,0,240,0,0,0,0,0,729206177413070736,Condo in Ibagué,01/18/25 - 01/21/25,115,35,21,4.92,4.92 (12),7,https://www.airbnb.com/rooms/729206177413070736?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,33,3,99,0.8608695652173910,0,16,16,0.1391304347826090,,TRUE,TRUE,,,,,,,,,,TRUE,,,TRUE,,,,,,TRUE,,,,TRUE,,TRUE,,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[object Object],1170
