rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Luggage dropoff allowed,Long term stays allowed,Exterior security cameras on property,Carbon monoxide alarm,Smoke alarm,Guest favorite,Pool,Shared sauna,Elevator,Washer,Hot tub,Pets allowed,Superhost,Sauna,Mountain view,Resort view,Free street parking,HDTV,Free washer – In unit,Free parking garage on premises – 1 space,Private patio or balcony,City skyline view,Private outdoor pool - available all year, open specific hours, infinity,Shared hot tub,Garden view,Free residential garage on premises – 1 space,Shared pool,32 inch HDTV with Netflix,Refrigerator,Shared indoor pool - open specific hours, heated, pool toys, rooftop,Wifi – 7 Mbps,Free carport on premises – 1 space,Shared outdoor pool - available all year, open specific hours,HDTV with Netflix, Roku,Fast wifi – 95 Mbps,Shared outdoor pool - available all year, open specific hours, infinity,55 inch HDTV,Free residential garage on premises,Shared outdoor pool,43 inch HDTV with Netflix, standard cable,TV with standard cable,TV with Netflix, standard cable,Backyard,Private sauna,Shared outdoor pool - available all year, open specific hours, infinity, rooftop,Shared hot tub - available seasonally, open specific hours,Shared outdoor pool - open specific hours, infinity,Shared hot tub - available all year, open specific hours,Shared outdoor pool - available all year, open specific hours, rooftop,50 inch HDTV with standard cable,Washer – In unit
35,365,135,0,230,0,0,0,0,0,34578240,Condo in Ibagué,01/18/25 - 01/21/25,146,28,20,4.89,4.89 (65),9,https://www.airbnb.com/rooms/34578240?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,38,3,114,0.7808219178082192,11,21,32,0.2191780821917808,,true,true,true,true,true,,,,true,false,false,true,,,,,,,,,true,,,,,,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,
36,360,145,0,215,0,0,0,0,0,52350619,Apartment in Ibagué,01/18/25 - 01/21/25,142,26,19,4.84,4.84 (168),12,https://www.airbnb.com/rooms/52350619?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,37,3,112,0.7887323943661971,10,20,30,0.2112676056338028,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,360,150,0,210,0,0,0,0,0,820256721613447361,Apartment in Ibagué,01/18/25 - 01/21/25,139,25,19,4.83,4.83 (120),13,https://www.airbnb.com/rooms/820256721613447361?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,37,3,110,0.7913669064748201,9,20,29,0.20863309352517986,,true,true,true,,true,,,,,false,false,true,,true,,,true,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
38,355,95,0,260,0,0,0,0,0,817709413772889492,Condo in Ibagué,01/18/25 - 01/21/25,183,36,26,4.96,4.96 (27),3,https://www.airbnb.com/rooms/817709413772889492?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,48,3,143,0.7814207650273224,14,26,40,0.2185792349726776,3 beds,true,true,true,true,true,,,,,false,false,true,,true,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,355,115,0,240,0,0,0,0,0,1095154386798297454,Apartment in Ibagué,01/18/25 - 01/21/25,157,32,23,4.92,4.92 (12),7,https://www.airbnb.com/rooms/1095154386798297454?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,41,3,124,0.7898089171974523,11,22,33,0.21019108280254778,1 bed,true,true,,true,true,,,,,false,,true,,true,,,,true,,,true,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,
40,345,75,0,270,0,0,0,0,0,1260136135190722713,Condo in Ibagué,01/18/25 - 01/21/25,233,40,28,5,5.0 (7),1,https://www.airbnb.com/rooms/1260136135190722713?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,62,3,186,0.7982832618025751,14,33,47,0.2017167381974249,1 sofa bed,true,true,true,,,,,,,false,false,true,true,,true,,,true,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,345,120,0,225,0,0,0,0,0,1222037960630506206,Apartment in Ibagué,01/18/25 - 01/21/25,156,31,24,4.88,4.88 (8),10,https://www.airbnb.com/rooms/1222037960630506206?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,42,3,125,0.8012820512820513,9,22,31,0.1987179487179487,,true,true,true,,true,true,,,true,false,false,true,true,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,345,155,0,190,0,0,0,0,0,591328613559121482,Condo in Ibagué,01/18/25 - 01/21/25,134,24,16,4.77,4.77 (64),17,https://www.airbnb.com/rooms/591328613559121482?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,33,3,99,0.7388059701492538,16,19,35,0.26119402985074625,,,true,true,true,true,,,,,,,,,,true,,,,,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,true,true,
43,335,165,0,170,0,0,0,0,0,1323089586858206641,Apartment in Ibagué,01/18/25 - 01/21/25,128,22,17,,New,21,https://www.airbnb.com/rooms/1323089586858206641?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,34,3,103,0.8046875,7,18,25,0.1953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,315,70,0,245,0,0,0,0,0,1038986637548511215,Apartment in Ibagué,01/18/25 - 01/21/25,249,41,31,4.93,4.93 (15),6,https://www.airbnb.com/rooms/1038986637548511215?check_in=2025-01-19&check_out=2025-01-22&guests=1&adults=1,71,3,214,0.8594377510040161,0,35,35,0.14056224899598393,3 beds,true,true,true,,true,true,,,,false,false,true,,,,true,,true,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
